Date;Open;High;Low;Close;Volume
21/06/2019;41.575;42.095;40.890;41.050;11582145
20/06/2019;42.185;42.580;41.330;41.420;5026599
19/06/2019;41.500;42.340;41.435;42.225;4941433
18/06/2019;40.605;41.740;40.105;41.495;6116652
17/06/2019;41.030;41.260;40.755;40.755;2464571
14/06/2019;41.055;41.075;40.570;40.860;3301270
13/06/2019;41.105;41.475;40.790;41.100;3047184
12/06/2019;41.215;41.380;40.795;41.140;3874173
11/06/2019;41.235;41.985;41.200;41.555;3331645
10/06/2019;41.060;41.770;40.960;41.480;2632832
07/06/2019;40.980;41.250;40.515;40.815;4324562
06/06/2019;41.620;42.230;40.435;41.005;6411744
05/06/2019;42.000;42.080;41.355;41.730;4488129
04/06/2019;40.655;42.125;40.650;41.995;5615538
03/06/2019;40.600;41.025;40.415;40.815;4228688
31/05/2019;40.895;41.000;40.450;40.875;5158866
30/05/2019;41.930;41.980;41.315;41.350;3018877
29/05/2019;40.990;41.325;40.445;41.325;7450354
28/05/2019;44.385;44.425;43.500;44.285;5841362
27/05/2019;44.435;44.600;43.970;44.200;2497380
24/05/2019;43.870;44.235;43.635;43.905;4328427
23/05/2019;44.200;44.335;43.535;43.650;5412749
22/05/2019;45.005;45.110;44.265;44.510;4312371
21/05/2019;45.010;45.385;44.655;44.995;4132945
20/05/2019;45.250;45.550;44.430;44.625;4178524
17/05/2019;45.320;45.780;44.895;45.375;5488732
16/05/2019;45.100;45.950;44.770;45.950;3946104
15/05/2019;45.365;45.425;44.535;45.255;3981261
14/05/2019;45.140;45.480;44.850;45.480;3353309
13/05/2019;45.345;45.380;44.585;44.780;1319706
10/05/2019;45.845;46.135;45.005;45.490;3976555
09/05/2019;46.270;46.410;45.375;45.420;4955409
08/05/2019;46.595;47.060;46.205;46.820;3321406
07/05/2019;48.195;48.200;46.520;46.875;5132652
06/05/2019;47.110;48.025;47.050;47.885;4070456
03/05/2019;48.300;48.835;47.975;48.255;3504809
02/05/2019;48.160;49.315;47.740;48.000;5626874
30/04/2019;47.585;47.750;47.160;47.450;4476162
29/04/2019;47.370;47.900;47.110;47.665;4311659
26/04/2019;46.610;47.205;46.315;46.900;4207055
25/04/2019;47.285;47.480;46.165;46.765;4859454
24/04/2019;47.910;48.120;46.625;47.150;6260614
23/04/2019;48.885;48.960;47.830;48.110;5489928
18/04/2019;48.540;49.085;47.855;48.985;6633598
17/04/2019;47.980;48.865;47.805;48.440;6891163
16/04/2019;46.875;47.880;46.800;47.660;6014531
15/04/2019;47.290;47.640;46.740;46.850;5243601
12/04/2019;44.860;47.110;44.365;46.315;7568906
11/04/2019;44.440;45.140;43.930;44.805;4518538
10/04/2019;44.800;44.890;43.975;44.200;3923649
09/04/2019;44.320;45.250;44.295;44.580;4612086
08/04/2019;44.640;44.845;44.375;44.450;3121894
05/04/2019;44.955;45.130;44.385;44.505;4120347
04/04/2019;44.500;45.040;44.035;44.875;3574062
03/04/2019;44.345;44.850;44.240;44.515;3968292
02/04/2019;43.655;44.315;43.440;43.905;3550029
01/04/2019;43.140;43.835;42.775;43.480;4797946
29/03/2019;42.585;42.840;42.235;42.610;4389447
28/03/2019;42.130;42.350;41.665;41.985;4395584
27/03/2019;41.655;43.060;41.275;42.325;6223200
26/03/2019;41.660;41.790;41.085;41.425;3734534
25/03/2019;41.475;41.965;41.060;41.525;3648529
22/03/2019;43.455;43.455;41.365;41.625;7642535
21/03/2019;43.865;43.985;42.900;43.040;5930463
20/03/2019;45.200;45.235;44.190;44.190;4743619
19/03/2019;45.150;45.525;44.640;45.110;4209756
18/03/2019;44.585;45.480;44.000;45.100;4447520
15/03/2019;44.000;44.295;43.715;44.285;13182683
14/03/2019;43.550;44.265;43.500;43.840;4424543
13/03/2019;43.100;43.765;42.890;43.555;3391159
12/03/2019;43.740;43.900;42.880;43.045;4613595
11/03/2019;42.510;43.350;42.510;43.330;4426716
08/03/2019;42.810;43.000;41.970;42.345;6079628
07/03/2019;44.505;44.860;42.750;43.180;6908751
06/03/2019;44.425;45.045;43.885;44.690;4197575
05/03/2019;44.955;45.310;44.165;44.515;4567642
04/03/2019;45.300;45.485;44.785;44.940;3166569
01/03/2019;45.400;45.535;44.895;44.895;4772152
28/02/2019;44.130;45.465;43.685;45.055;6138130
27/02/2019;43.090;44.540;43.010;44.200;6044690
26/02/2019;42.780;43.310;42.280;43.155;3947542
25/02/2019;42.385;43.065;42.285;42.860;4052117
22/02/2019;41.440;42.300;41.425;41.925;3362525
21/02/2019;42.490;42.540;41.375;41.595;2422936
20/02/2019;42.420;42.680;41.820;42.565;3440229
19/02/2019;42.200;42.500;41.595;42.240;4127008
18/02/2019;42.140;42.630;42.030;42.425;3189041
15/02/2019;40.340;42.340;40.175;42.110;6601640
14/02/2019;41.700;41.720;40.350;40.415;4959220
13/02/2019;41.235;41.865;40.990;41.390;1786707
12/02/2019;41.025;41.385;40.555;40.995;3865468
11/02/2019;40.250;40.725;39.955;40.505;3427547
08/02/2019;40.540;40.855;39.605;39.850;5490179
07/02/2019;41.805;43.440;40.700;40.790;7174371
06/02/2019;39.725;41.990;39.680;41.865;6311587
05/02/2019;40.040;41.205;39.925;41.135;5241665
04/02/2019;40.885;41.085;39.725;40.110;4894321
01/02/2019;41.005;41.165;40.155;40.885;5016903
31/01/2019;42.305;42.740;40.820;40.965;6691369
30/01/2019;42.355;42.530;42.000;42.320;3403567
29/01/2019;42.310;42.630;42.045;42.380;3030043
28/01/2019;42.990;42.990;42.235;42.455;3724488
25/01/2019;42.240;43.200;41.875;42.990;6014996
24/01/2019;41.610;42.230;41.165;41.380;4585018
23/01/2019;41.250;42.085;41.250;41.575;3582775
22/01/2019;41.875;41.875;41.000;41.515;5480516
21/01/2019;42.440;42.500;42.090;42.300;2545457
18/01/2019;41.890;42.510;41.795;42.470;6133060
17/01/2019;41.760;42.370;41.410;41.420;6948081
16/01/2019;42.000;43.080;41.900;43.080;5752135
15/01/2019;42.130;42.385;41.245;41.695;4260039
14/01/2019;41.160;41.915;41.100;41.620;4549021
11/01/2019;41.130;41.505;40.855;41.370;4219405
10/01/2019;40.400;41.350;40.355;41.215;3393318
09/01/2019;41.165;41.365;40.605;40.775;3619123
08/01/2019;40.705;41.350;40.470;40.885;4372775
07/01/2019;41.120;41.120;40.265;40.680;4195675
04/01/2019;39.400;40.830;39.175;40.740;5325079
03/01/2019;38.780;39.565;38.600;38.855;4011198
02/01/2019;38.730;39.105;38.135;39.085;4275030
31/12/2018;39.510;39.850;39.200;39.475;1055466
28/12/2018;38.760;39.575;38.665;39.375;3343656
27/12/2018;39.660;39.800;38.180;38.545;4383597
24/12/2018;39.175;39.215;38.710;38.790;1161447
21/12/2018;39.430;39.580;38.715;39.500;10927531
20/12/2018;40.015;40.300;39.400;39.400;7228081
19/12/2018;40.970;41.180;40.765;40.880;4508538
18/12/2018;40.500;41.215;40.335;40.555;5427091
17/12/2018;41.470;41.510;40.485;40.580;4369900
14/12/2018;42.020;42.045;40.945;41.595;4274207
13/12/2018;42.500;42.910;42.040;42.190;6246238
12/12/2018;40.860;42.160;40.740;41.905;7031008
11/12/2018;40.615;41.265;40.295;40.680;4980366
10/12/2018;41.415;41.765;40.385;40.400;5652008
07/12/2018;42.020;42.900;41.595;41.595;4154885
06/12/2018;42.910;43.000;41.600;41.785;5681412
05/12/2018;43.520;43.855;42.715;43.420;3785875
04/12/2018;44.470;44.760;43.860;43.860;3685207
03/12/2018;45.265;45.340;44.620;44.845;3980529
30/11/2018;44.915;44.915;44.020;44.375;3435139
29/11/2018;45.155;45.295;44.605;44.775;3518226
28/11/2018;45.200;45.355;44.590;44.755;3626844
27/11/2018;45.350;45.560;44.725;45.085;3667016
26/11/2018;44.860;45.745;44.855;45.340;5098594
23/11/2018;44.505;44.850;44.110;44.360;2517027
22/11/2018;44.560;44.605;43.725;44.285;3524320
21/11/2018;44.655;45.025;44.390;44.790;3603115
20/11/2018;45.160;45.245;44.285;44.305;4197264
19/11/2018;45.355;45.780;45.235;45.285;3244791
16/11/2018;45.705;46.085;44.875;45.195;5208591
15/11/2018;46.275;46.410;45.130;45.495;4729385
14/11/2018;46.035;46.555;45.460;46.045;3969640
13/11/2018;45.795;46.355;45.575;46.225;3850120
12/11/2018;46.600;46.600;45.520;45.595;3833196
09/11/2018;46.330;46.640;45.685;46.365;3442445
08/11/2018;46.800;47.180;46.360;46.800;4011145
07/11/2018;46.565;47.010;46.565;46.745;3875048
06/11/2018;46.480;46.655;46.075;46.430;2952380
05/11/2018;46.615;46.880;46.335;46.470;2665589
02/11/2018;46.910;47.395;46.525;46.605;4950331
01/11/2018;45.600;46.695;45.600;46.255;5037962
31/10/2018;46.100;46.900;45.940;46.130;7321176
30/10/2018;46.700;46.705;45.300;46.145;7633887
29/10/2018;47.100;47.800;47.000;47.475;3302491
26/10/2018;46.815;47.145;46.270;46.880;5378223
25/10/2018;46.365;47.550;46.280;47.155;5330443
24/10/2018;47.560;47.565;46.295;46.460;5811160
23/10/2018;47.660;48.175;47.345;47.560;5277244
22/10/2018;49.215;49.685;48.075;48.305;4119480
19/10/2018;49.040;49.215;47.900;48.725;5717691
18/10/2018;49.375;50.080;49.075;49.225;4626619
17/10/2018;49.860;50.140;49.355;49.600;3722126
16/10/2018;49.640;49.835;49.180;49.720;4059102
15/10/2018;49.805;50.030;49.325;49.500;3597261
12/10/2018;50.900;50.990;49.755;49.915;3960271
11/10/2018;50.930;51.180;50.150;50.190;6919141
10/10/2018;51.130;52.310;51.070;51.470;4477667
09/10/2018;51.370;51.680;50.560;51.230;3601474
08/10/2018;51.510;51.650;50.810;51.150;3256327
05/10/2018;52.330;52.400;51.800;51.850;3177010
04/10/2018;52.050;52.750;52.010;52.300;4827402
03/10/2018;52.410;52.660;51.990;52.140;4446131
02/10/2018;51.510;52.340;50.960;51.980;4392851
01/10/2018;52.510;52.660;51.660;51.990;4618928
28/09/2018;53.630;53.820;51.620;52.710;7243403
27/09/2018;54.240;54.620;53.620;54.470;3796601
26/09/2018;54.770;54.990;54.520;54.630;3275528
25/09/2018;54.740;55.080;54.670;54.680;3849947
24/09/2018;54.400;54.720;54.010;54.580;3552931
21/09/2018;54.630;55.340;54.280;54.530;10704007
20/09/2018;53.090;54.400;53.080;54.310;8393632
19/09/2018;52.020;53.090;51.950;52.960;5603455
18/09/2018;51.840;52.200;51.600;51.890;3376905
17/09/2018;51.500;52.060;51.430;51.830;3381613
14/09/2018;51.780;51.980;51.320;51.540;3868686
13/09/2018;50.750;51.580;50.680;51.290;4575342
12/09/2018;50.680;50.760;50.330;50.600;1234243
11/09/2018;50.880;51.050;50.240;50.630;1303999
10/09/2018;50.310;51.190;50.170;50.610;1949425
07/09/2018;51.300;51.310;50.060;50.450;1350507
06/09/2018;50.850;51.780;50.700;50.990;2116608
05/09/2018;50.670;51.770;50.540;51.110;5947012
04/09/2018;51.670;51.680;50.170;50.880;4458807
03/09/2018;50.550;50.700;50.370;50.660;2031609
31/08/2018;51.310;51.380;50.500;50.610;1746732
30/08/2018;51.870;52.020;51.300;51.300;3326292
29/08/2018;52.000;52.110;51.530;52.000;2534451
28/08/2018;52.540;52.540;51.940;51.990;3063155
27/08/2018;52.270;52.710;51.950;52.460;1897983
24/08/2018;51.990;52.930;51.940;51.970;3103603
23/08/2018;52.110;52.190;51.750;52.000;2781509
22/08/2018;51.760;52.170;51.740;52.070;3004340
21/08/2018;51.180;52.070;51.090;51.780;2958076
20/08/2018;51.160;51.610;50.970;51.180;2261066
17/08/2018;51.460;51.550;50.390;50.990;4739511
16/08/2018;51.720;51.980;51.240;51.400;3297606
15/08/2018;52.120;52.440;51.020;51.400;5365232
14/08/2018;52.350;52.560;51.530;51.860;4182375
13/08/2018;52.000;52.550;51.900;52.010;5364145
10/08/2018;53.100;53.100;51.670;52.560;8728613
09/08/2018;54.300;54.300;53.730;54.180;2173470
08/08/2018;54.500;54.700;54.170;54.400;2312380
07/08/2018;54.220;54.790;54.160;54.540;2626191
06/08/2018;54.530;54.540;53.680;54.030;2733213
03/08/2018;54.700;54.740;54.060;54.420;3551675
02/08/2018;55.280;55.390;54.010;54.620;4630867
01/08/2018;56.930;56.940;55.220;55.410;3601972
31/07/2018;54.950;56.090;54.950;55.670;4914992
30/07/2018;54.660;55.160;54.470;55.100;3384513
27/07/2018;54.020;54.960;53.970;54.800;4493908
26/07/2018;53.730;54.000;53.370;53.840;3967848
25/07/2018;53.690;53.860;52.880;53.170;3486600
24/07/2018;52.640;53.970;52.400;53.530;6301067
23/07/2018;51.840;52.350;51.650;52.120;3345089
20/07/2018;51.710;51.910;51.220;51.700;4473749
19/07/2018;51.930;52.320;51.620;51.820;2837943
18/07/2018;52.270;52.330;51.670;52.070;3461549
17/07/2018;52.450;52.590;51.990;52.140;3437814
16/07/2018;52.490;53.120;52.260;52.530;3606835
13/07/2018;52.590;52.710;52.140;52.380;3957746
12/07/2018;52.800;52.810;52.050;52.400;3295926
11/07/2018;53.090;53.140;52.370;52.590;3748213
10/07/2018;54.040;54.090;53.110;53.410;3693935
09/07/2018;54.300;54.390;53.740;53.910;2650792
06/07/2018;54.300;54.430;53.520;53.860;3275468
05/07/2018;53.280;54.590;53.210;54.140;5152959
04/07/2018;53.080;53.400;52.930;53.210;2452826
03/07/2018;53.390;54.010;52.790;53.190;3194721
02/07/2018;52.700;52.960;51.980;52.940;3132659
29/06/2018;53.340;53.980;53.010;53.190;4681110
28/06/2018;52.550;53.100;52.330;52.710;3946413
27/06/2018;52.250;53.360;51.610;52.850;4224546
26/06/2018;53.340;53.370;52.700;52.740;2791423
25/06/2018;53.450;53.640;52.850;52.870;2881300
22/06/2018;53.200;53.920;53.200;53.920;3496265
21/06/2018;53.850;53.950;52.970;53.200;4431027
20/06/2018;54.100;54.300;53.680;53.700;3884870
19/06/2018;53.270;53.960;52.990;53.750;3760027
18/06/2018;54.000;54.310;53.420;53.950;4662582
15/06/2018;54.910;54.920;53.280;54.140;8073005
14/06/2018;54.290;55.250;54.110;54.840;4640173
13/06/2018;54.790;54.910;54.280;54.510;3822389
12/06/2018;55.190;55.210;54.440;54.660;3629546
11/06/2018;54.380;54.750;53.920;54.680;5148616
08/06/2018;53.670;53.830;53.290;53.700;4269307
07/06/2018;54.120;54.890;53.970;54.110;5064686
06/06/2018;53.330;53.860;52.950;53.690;5162128
05/06/2018;54.470;54.470;53.120;53.120;4499395
04/06/2018;54.700;54.940;53.860;54.090;4939425
01/06/2018;54.190;54.370;53.660;53.890;7909224
31/05/2018;54.390;54.730;52.740;53.060;9226137
30/05/2018;54.570;54.960;53.600;54.240;9678749
29/05/2018;59.000;59.250;56.760;57.220;11368737
28/05/2018;61.410;61.590;59.000;59.890;5840660
25/05/2018;61.520;61.570;59.810;60.540;5661706
24/05/2018;62.020;62.280;60.730;61.240;3945234
23/05/2018;62.560;62.700;61.510;61.790;4134195
22/05/2018;61.800;62.830;61.710;62.700;5139935
21/05/2018;61.750;61.870;61.480;61.630;1472129
18/05/2018;62.100;62.150;61.420;61.580;5722010
17/05/2018;62.280;62.750;61.800;62.180;3345709
16/05/2018;62.990;63.080;61.890;62.270;3690239
15/05/2018;62.960;63.370;62.740;63.190;3066556
14/05/2018;62.710;62.980;62.570;62.880;2143544
11/05/2018;62.660;62.820;62.250;62.770;2205688
10/05/2018;62.650;62.860;62.070;62.750;2100853
09/05/2018;62.010;62.940;62.000;62.650;3701458
08/05/2018;62.230;62.480;61.420;61.960;3283381
07/05/2018;62.650;62.650;61.880;62.370;2039671
04/05/2018;61.770;62.670;61.160;62.670;5687364
03/05/2018;64.110;64.180;62.870;63.400;3780046
02/05/2018;64.000;64.370;63.900;64.350;3328173
30/04/2018;63.570;63.980;63.460;63.980;2498616
27/04/2018;63.350;63.600;62.810;63.570;2478984
26/04/2018;63.370;63.890;63.130;63.240;3108985
25/04/2018;63.610;63.870;63.030;63.500;3007775
24/04/2018;63.840;64.030;63.380;64.000;2986284
23/04/2018;63.120;63.960;63.100;63.900;2792526
20/04/2018;62.830;63.370;62.640;63.210;4200385
19/04/2018;62.150;62.820;62.030;62.590;2401061
18/04/2018;61.980;62.490;61.930;62.240;3066349
17/04/2018;61.810;62.230;61.700;61.930;2576090
16/04/2018;61.670;61.790;61.420;61.540;1786620
13/04/2018;61.210;62.140;61.100;61.450;2949437
12/04/2018;61.150;61.540;60.950;61.230;2279053
11/04/2018;61.120;61.210;60.690;60.920;2210888
10/04/2018;61.000;61.680;60.920;61.310;2703839
09/04/2018;60.800;61.240;60.690;60.860;2270491
06/04/2018;60.950;60.990;60.460;60.570;3067661
05/04/2018;60.650;61.470;60.600;61.100;4095021
04/04/2018;59.760;59.890;58.330;59.440;3378693
03/04/2018;60.140;60.280;59.360;59.690;2706351
29/03/2018;60.520;60.860;60.170;60.170;3588392
28/03/2018;58.770;60.020;58.430;60.020;4349077
27/03/2018;59.990;60.140;59.250;59.530;3730771
26/03/2018;59.440;59.500;58.420;58.880;3416201
23/03/2018;59.560;59.560;58.780;59.240;5100643
22/03/2018;60.640;61.150;59.150;60.110;4860287
21/03/2018;61.510;61.820;60.870;61.230;2937721
20/03/2018;61.900;62.340;61.480;61.600;2957045
19/03/2018;62.410;62.760;61.520;61.730;2812442
16/03/2018;61.910;62.850;61.760;62.450;7559838
15/03/2018;61.870;62.020;61.510;61.810;3499805
14/03/2018;62.460;62.600;61.340;61.630;3767349
13/03/2018;62.920;63.560;62.440;62.580;3248641
12/03/2018;63.250;63.430;62.670;62.880;1972156
09/03/2018;62.970;63.450;62.560;62.930;2565228
08/03/2018;62.680;63.690;62.310;62.950;3354021
07/03/2018;62.210;62.680;61.650;62.490;3006570
06/03/2018;62.700;63.320;62.440;62.440;3500809
05/03/2018;62.940;63.330;61.630;62.060;5342205
02/03/2018;64.050;64.260;62.620;62.880;5513707
01/03/2018;65.110;65.200;64.050;64.710;3389069
28/02/2018;65.190;66.040;65.190;65.370;2975611
27/02/2018;65.220;65.820;64.930;65.520;3175607
26/02/2018;65.110;65.160;64.610;64.870;2018193
23/02/2018;65.230;65.290;64.560;64.890;1874015
22/02/2018;64.640;65.280;64.520;65.100;2664594
21/02/2018;65.240;65.380;64.310;64.950;2473461
20/02/2018;64.540;65.130;64.200;65.080;2423621
19/02/2018;64.800;65.130;64.610;64.610;1679014
16/02/2018;64.200;64.930;63.890;64.650;4358106
15/02/2018;64.200;64.930;63.690;63.900;4155361
14/02/2018;63.440;64.050;62.760;63.580;4670268
13/02/2018;63.520;63.770;62.940;63.000;3965654
12/02/2018;63.740;64.280;63.130;63.370;4501988
09/02/2018;64.070;64.660;62.250;63.200;7487093
08/02/2018;64.590;65.710;63.940;64.420;5868679
07/02/2018;64.050;64.880;63.020;64.550;6000938
06/02/2018;62.450;65.180;61.380;63.250;8757723
05/02/2018;65.250;66.480;65.010;65.380;4418384
02/02/2018;66.480;66.630;65.540;66.000;3800872
01/02/2018;67.230;67.620;65.860;66.630;3816246
31/01/2018;67.210;67.270;66.440;66.600;3423328
30/01/2018;67.930;68.200;66.740;67.230;4629282
29/01/2018;68.420;68.660;68.330;68.350;3639327
26/01/2018;67.950;68.420;67.780;68.280;3011551
25/01/2018;67.150;68.000;66.810;68.000;4060630
24/01/2018;67.540;67.850;67.180;67.180;2726702
23/01/2018;67.840;67.920;67.040;67.580;3184441
22/01/2018;66.920;67.990;66.530;67.550;3439278
19/01/2018;66.760;67.120;66.320;66.950;2999504
18/01/2018;66.500;66.700;65.990;66.630;2973050
17/01/2018;66.420;66.890;65.830;66.380;3613661
16/01/2018;67.350;67.640;66.660;67.010;2951424
15/01/2018;67.310;67.740;66.920;67.530;2109344
12/01/2018;67.460;67.580;66.900;67.460;4306247
11/01/2018;66.590;67.660;66.110;67.000;4473175
10/01/2018;65.500;66.800;65.190;66.430;4849727
09/01/2018;64.730;65.470;64.610;65.430;3474952
08/01/2018;64.290;64.840;64.010;64.500;3030090
05/01/2018;64.140;64.590;63.670;63.890;3125691
04/01/2018;62.710;64.290;62.710;63.770;4272372
03/01/2018;62.320;63.270;61.980;62.640;3766640
02/01/2018;62.680;62.700;61.660;62.090;2785984
29/12/2017;62.720;62.890;62.030;62.250;2428173
28/12/2017;62.600;63.060;62.520;62.600;2109424
27/12/2017;62.890;63.290;62.630;62.720;1709801
22/12/2017;62.810;63.380;62.670;62.950;1845311
21/12/2017;62.650;63.610;62.320;63.290;3146282
20/12/2017;63.100;63.100;62.310;62.830;2937811
19/12/2017;63.250;63.810;63.040;63.060;2719997
18/12/2017;63.520;63.780;63.110;63.360;3372091
15/12/2017;63.490;63.540;62.580;62.920;6688658
14/12/2017;64.320;64.880;63.490;63.490;4097988
13/12/2017;64.460;65.120;64.160;64.360;3869883
12/12/2017;64.700;65.000;63.780;64.830;4065927
11/12/2017;65.300;65.320;64.410;64.460;2914325
08/12/2017;64.390;65.890;64.160;65.040;6311453
07/12/2017;63.100;63.270;62.700;63.140;3519975
06/12/2017;62.920;63.250;62.600;62.860;3185604
05/12/2017;63.940;64.540;63.160;63.510;3370784
04/12/2017;63.970;64.420;63.690;64.060;4052735
01/12/2017;63.600;63.870;62.640;62.850;3486007
30/11/2017;64.520;64.860;63.580;63.580;4217952
29/11/2017;64.240;64.940;64.070;64.290;3547803
28/11/2017;63.290;63.740;63.290;63.440;2443612
27/11/2017;63.550;64.180;63.010;63.160;2567587
24/11/2017;62.850;64.340;62.830;63.640;3026855
23/11/2017;62.760;63.280;62.530;62.970;1681384
22/11/2017;62.920;63.790;62.810;62.950;2703128
21/11/2017;62.700;63.690;62.580;62.780;3200721
20/11/2017;63.000;63.260;62.620;62.850;2587989
17/11/2017;63.720;64.290;62.750;63.150;3534358
16/11/2017;64.050;64.360;63.660;63.790;2387739
15/11/2017;63.150;64.060;62.590;63.830;3674881
14/11/2017;64.170;64.210;63.160;63.450;3370208
13/11/2017;64.660;64.700;63.240;64.230;3327167
10/11/2017;64.470;65.210;64.350;64.760;3107049
09/11/2017;64.760;65.420;64.520;64.620;4518915
08/11/2017;65.100;65.100;64.140;64.820;3819113
07/11/2017;65.250;65.480;64.730;64.750;3096061
06/11/2017;65.400;65.420;64.470;64.960;3781159
03/11/2017;66.180;66.310;65.380;65.760;2585930
02/11/2017;66.120;66.250;65.450;66.180;3432846
01/11/2017;67.240;67.250;65.950;65.950;4670306
31/10/2017;66.610;67.110;66.420;67.040;5094889
30/10/2017;68.500;69.170;68.410;68.880;2489783
27/10/2017;68.710;68.980;68.110;68.500;3572264
26/10/2017;67.110;68.540;67.080;68.320;3295142
25/10/2017;67.870;68.340;67.220;67.480;2658879
24/10/2017;67.740;68.470;67.620;68.080;2866759
23/10/2017;68.310;68.370;67.510;67.900;2427824
20/10/2017;67.900;68.540;67.860;68.050;3458345
19/10/2017;67.390;67.880;66.840;67.320;3255834
18/10/2017;66.500;67.740;66.400;67.430;2586384
17/10/2017;66.140;66.720;65.620;66.280;2448395
16/10/2017;66.180;66.520;65.710;66.200;2369737
13/10/2017;66.490;66.870;65.840;66.050;3038441
12/10/2017;67.260;67.280;66.320;66.610;2485318
11/10/2017;67.870;67.870;66.700;67.370;2661486
10/10/2017;67.660;67.800;66.970;67.400;2765685
09/10/2017;68.640;68.910;67.660;67.960;1835823
06/10/2017;68.700;68.770;68.030;68.400;2521789
05/10/2017;67.080;68.610;67.040;68.530;3347256
04/10/2017;68.460;68.550;67.090;67.300;4543128
03/10/2017;68.500;68.950;68.500;68.510;1715100
02/10/2017;68.000;68.480;67.850;68.450;2402142
29/09/2017;67.660;68.250;67.340;68.250;3748603
28/09/2017;67.710;68.490;67.260;67.670;2878645
27/09/2017;66.380;67.860;66.350;67.450;3554729
26/09/2017;66.090;66.660;65.870;66.150;2436479
25/09/2017;67.100;67.410;66.170;66.330;3021049
22/09/2017;66.500;67.490;66.480;67.300;2750855
21/09/2017;66.610;67.480;66.490;66.720;2850831
20/09/2017;66.030;66.460;65.390;66.050;2403506
19/09/2017;66.410;66.540;65.810;66.170;2032434
18/09/2017;66.280;66.510;65.960;66.210;2539642
15/09/2017;66.190;66.560;65.580;65.990;9212604
14/09/2017;66.160;66.980;65.980;66.540;2823918
13/09/2017;65.950;66.640;65.740;66.400;3216036
12/09/2017;64.700;66.380;64.560;65.840;3882152
11/09/2017;63.580;64.300;63.530;64.300;2647173
08/09/2017;62.200;63.470;62.120;62.990;2872797
07/09/2017;62.950;63.600;62.130;62.520;3158751
06/09/2017;62.410;62.860;62.210;62.590;2212165
05/09/2017;64.090;64.230;62.530;62.680;2715400
04/09/2017;63.810;64.140;63.720;63.880;1499093
01/09/2017;64.480;64.650;63.840;64.350;2106272
31/08/2017;63.830;64.300;63.790;63.910;3212976
30/08/2017;63.750;63.760;62.960;63.160;1742352
29/08/2017;63.370;63.510;62.920;63.230;3260166
28/08/2017;63.860;64.500;63.860;63.950;1160759
25/08/2017;64.660;64.980;64.220;64.220;1569124
24/08/2017;64.560;64.840;64.270;64.390;1801447
23/08/2017;65.070;65.450;63.970;64.170;2528458
22/08/2017;65.250;65.400;64.740;65.120;2123303
21/08/2017;65.490;65.490;64.250;64.680;3030840
18/08/2017;65.120;66.160;64.950;65.990;3331532
17/08/2017;66.890;66.980;65.570;66.200;3343834
16/08/2017;67.600;67.870;67.230;67.240;2124985
15/08/2017;67.000;67.430;66.610;67.190;1815987
14/08/2017;66.190;67.150;65.850;66.690;2820929
11/08/2017;66.130;66.510;65.050;65.690;3731598
10/08/2017;67.300;67.430;66.010;66.690;3216825
09/08/2017;68.170;68.290;66.700;67.270;3957968
08/08/2017;68.460;68.890;68.340;68.890;2799465
07/08/2017;68.200;68.550;67.930;68.550;2564334
04/08/2017;66.870;68.120;66.640;68.120;3262506
03/08/2017;66.300;67.540;66.090;67.220;3115321
02/08/2017;66.910;66.990;66.040;66.560;3016521
01/08/2017;66.360;66.990;65.790;66.790;3276531
31/07/2017;65.950;66.400;65.570;65.570;3582205
28/07/2017;65.390;66.430;65.050;66.100;4158297
27/07/2017;65.140;66.030;65.010;66.000;3221333
26/07/2017;65.200;65.900;65.120;65.900;3087146
25/07/2017;64.140;65.800;64.110;65.170;4083693
24/07/2017;63.770;64.710;63.250;64.230;3163575
21/07/2017;64.180;64.520;63.310;63.640;4642756
20/07/2017;65.000;65.040;63.980;64.290;3971838
19/07/2017;65.150;65.150;64.000;64.840;4175125
18/07/2017;65.600;65.880;64.380;64.760;4170565
17/07/2017;66.470;66.490;65.530;65.860;2519843
14/07/2017;67.020;67.040;65.710;66.300;3192918
13/07/2017;66.080;67.120;65.960;66.920;3212170
12/07/2017;65.630;66.470;65.270;65.990;3705806
11/07/2017;65.880;66.030;65.040;65.260;2590408
10/07/2017;65.950;66.050;65.090;65.560;2444378
07/07/2017;65.950;66.190;65.180;65.520;3635307
06/07/2017;64.550;65.660;64.060;65.340;4822785
05/07/2017;64.900;65.190;64.260;64.470;3638074
04/07/2017;64.550;65.300;64.520;64.680;2708977
03/07/2017;63.490;64.940;63.400;64.940;4643571
30/06/2017;64.100;64.450;62.820;63.060;4945911
29/06/2017;64.940;65.460;63.640;63.970;5940081
28/06/2017;62.550;64.560;62.160;64.330;5874039
27/06/2017;61.530;63.070;61.080;62.650;4960829
26/06/2017;61.800;62.460;61.390;61.600;2765463
23/06/2017;62.160;62.510;61.180;61.500;2919202
22/06/2017;61.910;62.000;61.180;61.930;3356928
21/06/2017;62.290;62.420;61.110;62.140;4040572
20/06/2017;63.500;63.680;62.550;62.550;2552864
19/06/2017;62.860;63.600;62.750;63.060;3238334
16/06/2017;62.380;62.880;61.680;62.050;10471570
15/06/2017;62.240;62.370;61.080;61.850;5378476
14/06/2017;63.730;64.000;62.270;62.400;3996069
13/06/2017;63.750;63.920;63.090;63.350;2565311
